453034,鹿児島県熊毛郡屋久町,哺乳類,1,ニホンザル,見た
453035,鹿児島県熊毛郡屋久町,哺乳類,1,ニホンザル,見た
453043,鹿児島県熊毛郡上屋久町,哺乳類,1,ニホンザル,見た
453044,鹿児島県熊毛郡上屋久町,哺乳類,1,ニホンザル,見た
453045,鹿児島県熊毛郡上屋久町,哺乳類,1,ニホンザル,見た
453054,鹿児島県熊毛郡上屋久町,哺乳類,1,ニホンザル,見た
463045,鹿児島県肝属郡佐多町,哺乳類,1,ニホンザル,見た
463046,鹿児島県肝属郡佐多町,哺乳類,1,ニホンザル,見た
463056,鹿児島県肝属郡根占町,哺乳類,1,ニホンザル,見た
463057,鹿児島県肝属郡内之浦町,哺乳類,1,ニホンザル,見た
463064,鹿児島県揖宿郡開聞町,哺乳類,1,ニホンザル,見た
463066,鹿児島県肝属郡田代町,哺乳類,1,ニホンザル,見た
463067,鹿児島県肝属郡高山町,哺乳類,1,ニホンザル,見た
463071,鹿児島県川辺郡坊津町,哺乳類,1,ニホンザル,見た
463072,鹿児島県川辺郡川辺町,哺乳類,1,ニホンザル,見た
463073,鹿児島県川辺郡知覧町,哺乳類,1,ニホンザル,見た
463074,鹿児島県揖宿郡喜入町,哺乳類,1,ニホンザル,見た
463076,鹿児島県鹿屋市,哺乳類,1,ニホンザル,見た
463077,鹿児島県肝属郡高山町,哺乳類,1,ニホンザル,見た
463160,鹿児島県肝属郡内之浦町,哺乳類,1,ニホンザル,見た
463170,鹿児島県肝属郡高山町,哺乳類,1,ニホンザル,見た
473001,鹿児島県川辺郡大浦町,哺乳類,1,ニホンザル,見た
473002,鹿児島県加世田市,哺乳類,1,ニホンザル,見た
473003,鹿児島県川辺郡川辺町,哺乳類,1,ニホンザル,見た
473004,鹿児島県揖宿郡喜入町,哺乳類,1,ニホンザル,見た
473011,鹿児島県川辺郡笠沙町,哺乳類,1,ニホンザル,見た
473012,鹿児島県日置郡金峰町,哺乳類,1,ニホンザル,見た
473013,鹿児島県鹿児島市,哺乳類,1,ニホンザル,見た
473015,鹿児島県垂水市,哺乳類,1,ニホンザル,見た
473016,鹿児島県鹿屋市,哺乳類,1,ニホンザル,見た
473025,鹿児島県垂水市,哺乳類,1,ニホンザル,見た
473026,鹿児島県曽於郡輝北町,哺乳類,1,ニホンザル,見た
473032,鹿児島県日置郡東市来町,哺乳類,1,ニホンザル,見た
473036,鹿児島県姶良郡福山町,哺乳類,1,ニホンザル,見た
473041,鹿児島県串木野市,哺乳類,1,ニホンザル,見た
473042,鹿児島県日置郡市来町,哺乳類,1,ニホンザル,聞いた
473043,鹿児島県姶良郡蒲生町,哺乳類,1,ニホンザル,見た
473044,鹿児島県姶良郡姶良町,哺乳類,1,ニホンザル,見た
473045,鹿児島県姶良郡加治木町,哺乳類,1,ニホンザル,見た
473046,鹿児島県国分市,哺乳類,1,ニホンザル,見た
473051,鹿児島県川内市,哺乳類,1,ニホンザル,見た
473053,鹿児島県薩摩郡祁答院町,哺乳類,1,ニホンザル,見た
473054,鹿児島県姶良郡蒲生町,哺乳類,1,ニホンザル,見た
473055,鹿児島県姶良郡隼人町,哺乳類,1,ニホンザル,見た
473056,鹿児島県姶良郡霧島町,哺乳類,1,ニホンザル,聞いた
473057,宮崎県都城市,哺乳類,1,ニホンザル,見た
473061,鹿児島県川内市,哺乳類,1,ニホンザル,聞いた
473062,鹿児島県薩摩郡東郷町,哺乳類,1,ニホンザル,見た
473063,鹿児島県薩摩郡宮之城町,哺乳類,1,ニホンザル,見た
473064,鹿児島県姶良郡溝辺町,哺乳類,1,ニホンザル,見た
473065,鹿児島県姶良郡栗野町,哺乳類,1,ニホンザル,見た
473066,鹿児島県姶良郡霧島町,哺乳類,1,ニホンザル,見た
473067,宮崎県西諸県郡高原町,哺乳類,1,ニホンザル,見た
473072,鹿児島県出水郡高尾野町,哺乳類,1,ニホンザル,見た
473074,鹿児島県薩摩郡薩摩町,哺乳類,1,ニホンザル,見た
473075,鹿児島県姶良郡吉松町,哺乳類,1,ニホンザル,見た
473076,宮崎県えびの市,哺乳類,1,ニホンザル,見た
473077,宮崎県小林市,哺乳類,1,ニホンザル,見た
473100,鹿児島県肝属郡高山町,哺乳類,1,ニホンザル,見た
473101,宮崎県串間市,哺乳類,1,ニホンザル,見た
473102,宮崎県串間市,哺乳類,1,ニホンザル,見た
473111,宮崎県串間市,哺乳類,1,ニホンザル,見た
473112,宮崎県南那珂郡南郷町,哺乳類,1,ニホンザル,見た
473113,宮崎県南那珂郡南郷町,哺乳類,1,ニホンザル,見た
473121,宮崎県串間市,哺乳類,1,ニホンザル,見た
473122,宮崎県南那珂郡南郷町,哺乳類,1,ニホンザル,見た
473123,宮崎県日南市,哺乳類,1,ニホンザル,見た
473130,鹿児島県曽於郡末吉町,哺乳類,1,ニホンザル,見た
473131,宮崎県日南市,哺乳類,1,ニホンザル,見た
473132,宮崎県南那珂郡北郷町,哺乳類,1,ニホンザル,見た
473133,宮崎県日南市,哺乳類,1,ニホンザル,見た
473140,宮崎県北諸県郡三股町,哺乳類,1,ニホンザル,見た
473141,宮崎県北諸県郡三股町,哺乳類,1,ニホンザル,見た
473142,宮崎県南那珂郡北郷町,哺乳類,1,ニホンザル,見た
473143,宮崎県日南市,哺乳類,1,ニホンザル,見た
473151,宮崎県北諸県郡山之口町,哺乳類,1,ニホンザル,見た
473152,宮崎県宮崎郡田野町,哺乳類,1,ニホンザル,見た
473153,宮崎県宮崎市,哺乳類,1,ニホンザル,見た
473160,宮崎県北諸県郡高崎町,哺乳類,1,ニホンザル,見た
473161,宮崎県東諸県郡高岡町,哺乳類,1,ニホンザル,見た
473162,宮崎県東諸県郡高岡町,哺乳類,1,ニホンザル,見た
473170,宮崎県西諸県郡須木村,哺乳類,1,ニホンザル,見た
473171,宮崎県東諸県郡高岡町,哺乳類,1,ニホンザル,見た
473172,宮崎県東諸県郡国富町,哺乳類,1,ニホンザル,見た
473173,宮崎県宮崎市,哺乳類,1,ニホンザル,見た
482965,長崎県西彼杵郡野母崎町,哺乳類,1,ニホンザル,聞いた
482966,長崎県西彼杵郡野母崎町,哺乳類,1,ニホンザル,聞いた
482976,長崎県西彼杵郡三和町,哺乳類,1,ニホンザル,見た
483002,鹿児島県出水郡高尾野町,哺乳類,1,ニホンザル,聞いた
483003,鹿児島県出水市,哺乳類,1,ニホンザル,見た
483004,鹿児島県大口市,哺乳類,1,ニホンザル,見た
483005,鹿児島県姶良郡吉松町,哺乳類,1,ニホンザル,見た
483006,宮崎県えびの市,哺乳類,1,ニホンザル,見た
483007,宮崎県えびの市,哺乳類,1,ニホンザル,見た
483013,熊本県水俣市,哺乳類,1,ニホンザル,見た
